"","GeneID","TrxID","Means.All","Means.Apy","Means.Eupy","Apyrene_vs_Eupyrene_p.bh","significant_bh","Apyrene_vs_Eupyrene_diff","desc","subject_seq.id","expect_value","organism_commonName","organism_scientificName","organism_group","function."
"320","PIERAPG00000002935","PIERAPT00000006987",15.3859355372629,15.256388395262,15.3859355372629,0.668212419384276,FALSE,-0.237503093668437,"Proteasome activator complex subunit","Q5F3J5.1",5.18e-94,"chicken","Gallus gallus","birds","RecName: Full=Proteasome activator complex subunit 3; AltName: Full=Activator of multicatalytic protease subunit 3; AltName: Full=Proteasome activator 28 subunit gamma; Short=PA28g; Short=PA28gamma"
"321","PIERAPG00000002951","PIERAPT00000007025",13.8104348165577,13.8814790677074,13.8104348165577,0.859741298822261,FALSE,0.1302477937744,NA,"P46825.1",2.25e-16,"Doryteuthis pealeii","Doryteuthis pealeii","cephalopods","RecName: Full=Kinesin light chain; Short=KLC"
"322","PIERAPG00000002971","PIERAPT00000007059",19.2859273401329,18.9933078945121,19.2859273401329,0.349072445834506,FALSE,-0.53646898363824,"Kazal-like domain-containing protein","P00996.2",2.78e-09,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Serine protease inhibitor Kazal-type 1; AltName: Full=Pancreatic secretory trypsin inhibitor; Flags: Precursor"
"323","PIERAPG00000002972","PIERAPT00000007060",15.6157812472379,15.6787906574092,15.6157812472379,0.860189517654205,FALSE,0.115517251980609,"Protein-synthesizing GTPase","Q24208.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Eukaryotic translation initiation factor 2 subunit 3; AltName: Full=Eukaryotic translation initiation factor 2 subunit gamma; Short=eIF-2-gamma"
"324","PIERAPG00000002977","PIERAPT00000007072",15.8402650243894,16.2831392998538,15.8402650243894,0.227839516541127,FALSE,0.811936171684849,"28 kDa heat- and acid-stable phosphoprotein isoform X1","Q13442.1",9.09e-26,"human","Homo sapiens","primates","RecName: Full=28 kDa heat- and acid-stable phosphoprotein; AltName: Full=PDGF-associated protein; Short=PAP; AltName: Full=PDGFA-associated protein 1; Short=PAP1"
"325","PIERAPG00000002980","PIERAPT00000007075",18.182914132863,18.6570881701587,18.182914132863,0.162914964528381,FALSE,0.869319068375404,"Adenylate kinase 8","Q96MA6.1",1.91e-26,"human","Homo sapiens","primates","RecName: Full=Adenylate kinase 8; Short=AK 8; AltName: Full=ATP-AMP transphosphorylase 8"
"326","PIERAPG00000002987","PIERAPT00000007089",14.5133955969879,14.1857103992295,14.5133955969879,0.456467067665724,FALSE,-0.600756195890471,"glutathione S-transferase 2-like","P46429.1",2.12e-35,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Glutathione S-transferase 2; AltName: Full=GST class-sigma"
"327","PIERAPG00000002992","PIERAPT00000007102",18.6917946658902,19.4341539987887,18.6917946658902,0.0657789244497151,FALSE,1.36099211031384,"4-aminobutyrate aminotransferase, mitochondrial-like (Fragment)","P50554.3",4.72e-40,"Norway rat","Rattus norvegicus","rodents","RecName: Full=4-aminobutyrate aminotransferase, mitochondrial; AltName: Full=(S)-3-amino-2-methylpropionate transaminase; AltName: Full=GABA aminotransferase; Short=GABA-AT; AltName: Full=Gamma-amino-N-butyrate transaminase; Short=GABA transaminase; Short=GABA-T; AltName: Full=L-AIBAT; Contains: RecName: Full=4-aminobutyrate aminotransferase, brain isoform; Contains: RecName: Full=4-aminobutyrate aminotransferase, liver isoform; Flags: Precursor"
"328","PIERAPG00000003006","PIERAPT00000007163",18.8035699925119,19.0166893651478,18.8035699925119,0.516200034656366,FALSE,0.390718849832457,"26S protease regulatory subunit","O42587.2",0,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=26S proteasome regulatory subunit 6A-A; AltName: Full=26S proteasome AAA-ATPase subunit RPT5-A; AltName: Full=Proteasome 26S subunit ATPase 3-A; AltName: Full=Tat-binding protein 6; Short=TBP-6"
"329","PIERAPG00000003008","PIERAPT00000007171",15.7038072079689,15.9506496967965,15.7038072079689,0.498918054002123,FALSE,0.452544562850479,"Very long-chain specific acyl-CoA dehydrogenase","P50544.3",0,"house mouse","Mus musculus","rodents","RecName: Full=Very long-chain specific acyl-CoA dehydrogenase, mitochondrial; AltName: Full=MVLCAD; Short=VLCAD; Flags: Precursor"
"330","PIERAPG00000003010","PIERAPT00000007174",16.9631016705577,17.6034370147409,16.9631016705577,0.066846030498783,FALSE,1.1739481310025,NA,NA,NA,NA,NA,NA,NA
"331","PIERAPG00000003013","PIERAPT00000007183",14.2341085250229,13.9130429289994,14.2341085250229,0.241926209156753,FALSE,-0.588620259376412,"Phosphatidylinositol-binding clathrin assembly protein LAP","Q9VI75.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Phosphatidylinositol-binding clathrin assembly protein LAP; AltName: Full=Like-AP180"
"332","PIERAPG00000003027","PIERAPT00000007235",18.6229676422718,18.661577158068,18.6229676422718,0.937531173712849,FALSE,0.0707841122929942,"NADH dehydrogenase [ubiquinone] 1 subunit C2","Q9CQ54.1",1.4e-09,"house mouse","Mus musculus","rodents","RecName: Full=NADH dehydrogenase [ubiquinone] 1 subunit C2; AltName: Full=Complex I-B14.5b; Short=CI-B14.5b; AltName: Full=NADH-ubiquinone oxidoreductase subunit B14.5b"
"333","PIERAPG00000003044","PIERAPT00000007271",16.6025265219898,16.7632801044508,16.6025265219898,0.802875915953339,FALSE,0.294714901178576,"D.melanogaster ubiquitin (Fragment)","Q865C5.2",3.48e-34,"Arabian camel","Ceratitis capitata;Camelus dromedarius;Oryctolagus cuniculus","even-toed ungulates;flies;rabbits & hares","RecName: Full=Ubiquitin"
"334","PIERAPG00000003053","PIERAPT00000007288",21.44218313687,21.5941049643665,21.44218313687,0.710750272423448,FALSE,0.278523350410374,"Mitochondrial cytochrome c oxidase subunit Vb","P00428.2",5.11e-16,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Cytochrome c oxidase subunit 5B, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide VIa; AltName: Full=Cytochrome c oxidase polypeptide Vb; Flags: Precursor"
"335","PIERAPG00000003055","PIERAPT00000007290",19.2645531468135,19.6578886236517,19.2645531468135,0.47337358475938,FALSE,0.721115040870124,NA,NA,NA,NA,NA,NA,NA
"336","PIERAPG00000003090","PIERAPT00000007378",19.0568231555829,18.3060705741692,19.0568231555829,0.0674607974145662,FALSE,-1.37637973259175,"V-type proton ATPase subunit G","Q25532.1",3.22e-71,"tobacco hornworm","Manduca sexta","moths","RecName: Full=V-type proton ATPase subunit G; Short=V-ATPase subunit G; AltName: Full=V-ATPase 13 kDa subunit; AltName: Full=Vacuolar proton pump subunit G"
"337","PIERAPG00000003098","PIERAPT00000007393",15.1401585030935,15.8163246389941,15.1401585030935,0.0142261669355457,TRUE,1.23963791581776,"Flagellar associated protein","Q6P9G0.1",1.42e-42,"human","Homo sapiens","primates","RecName: Full=Cytochrome b5 domain-containing protein 1"
"338","PIERAPG00000003099","PIERAPT00000007395",13.2939707264401,13.0852595535702,13.2939707264401,0.594716370139349,FALSE,-0.382637150261475,NA,"P97355.1",6.8e-18,"house mouse","Mus musculus","rodents","RecName: Full=Spermine synthase; Short=SPMSY; AltName: Full=Spermidine aminopropyltransferase"
"339","PIERAPG00000003107","PIERAPT00000007417",15.6740481119502,16.1539377802507,15.6740481119502,0.456369571946349,FALSE,0.879797725217543,"60S ribosomal protein L35","P17078.3",2.2e-51,"Norway rat","Mus musculus;Rattus norvegicus","rodents","RecName: Full=60S ribosomal protein L35"
"340","PIERAPG00000003112","PIERAPT00000007436",15.3917145783451,15.5946979306897,15.3917145783451,0.556973782902745,FALSE,0.372136145965179,"Post-proline cleaving enzyme","Q9QUR6.1",0,"house mouse","Mus musculus","rodents","RecName: Full=Prolyl endopeptidase; Short=PE; AltName: Full=Post-proline cleaving enzyme"
"341","PIERAPG00000003114","PIERAPT00000007451",18.3728291821954,18.2207606299366,18.3728291821954,0.721032269761664,FALSE,-0.278792345807815,NA,NA,NA,NA,NA,NA,NA
"342","PIERAPG00000003115","PIERAPT00000007454",16.502704754355,17.0190971472189,16.502704754355,0.0845511852515915,FALSE,0.946719386917216,"cilia- and flagella-associated protein 161","Q6P656.1",1.13e-23,"human","Homo sapiens","primates","RecName: Full=Cilia- and flagella-associated protein 161"
"343","PIERAPG00000003135","PIERAPT00000007509",17.22782872771,17.3537182500118,17.22782872771,0.780155953494299,FALSE,0.230797457553127,"Heterotrimeric guanine nucleotide-binding protein beta subunit","O45040.1",0,"American lobster","Homarus americanus","crustaceans","RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1"
"344","PIERAPG00000003144","PIERAPT00000007525",13.8666347810986,13.6101360490252,13.8666347810986,0.496740417744757,FALSE,-0.470247675467903,"SUMO-activating enzyme subunit 1","Q28DS0.1",1.01e-102,"tropical clawed frog","Xenopus tropicalis","frogs & toads","RecName: Full=SUMO-activating enzyme subunit 1; AltName: Full=Ubiquitin-like 1-activating enzyme E1A"
"345","PIERAPG00000003150","PIERAPT00000007532",18.1937355866486,17.4203909600268,18.1937355866486,0.00394727942286369,TRUE,-1.41779848213986,"carboxypeptidase inhibitor SmCI-like","Q02445.1",1.14e-24,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Tissue factor pathway inhibitor; Short=TFPI; AltName: Full=Extrinsic pathway inhibitor; Short=EPI; AltName: Full=Lipoprotein-associated coagulation inhibitor; Short=LACI; Flags: Precursor"
"346","PIERAPG00000003152","PIERAPT00000007535",17.3831275229462,17.2729254884008,17.3831275229462,0.820731399770465,FALSE,-0.202037063333218,"prostaglandin reductase 1","Q3SZJ4.1",1.61e-99,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Prostaglandin reductase 1; Short=PRG-1; AltName: Full=15-oxoprostaglandin 13-reductase; AltName: Full=NADP-dependent leukotriene B4 12-hydroxydehydrogenase"
"347","PIERAPG00000003171","PIERAPT00000007577",15.0986534194173,14.7750651853545,15.0986534194173,0.4624358671965,FALSE,-0.593245095781807,"Reticulocalbin-2","Q6XLQ7.2",7.97e-53,"rabbit","Oryctolagus cuniculus","rabbits & hares","RecName: Full=Calumenin; Flags: Precursor"
"348","PIERAPG00000003172","PIERAPT00000007580",18.8600324862139,18.4670671121277,18.8600324862139,0.364122798607123,FALSE,-0.720436519158092,"Muscle LIM protein isoform 1","Q24400.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Muscle LIM protein Mlp84B"
"349","PIERAPG00000003173","PIERAPT00000007583",23.8417237082378,24.2927523802198,23.8417237082378,0.40548252953114,FALSE,0.826885898633538,"Heat shock protein cognate 3","P29844.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Endoplasmic reticulum chaperone BiP; AltName: Full=78 kDa glucose-regulated protein homolog; Short=GRP-78 homolog; AltName: Full=Binding-immunoglobulin protein homolog; Short=BiP; AltName: Full=Heat shock 70 kDa protein cognate 3; AltName: Full=Heat shock protein cognate 72; Flags: Precursor"
"350","PIERAPG00000003181","PIERAPT00000007601",18.9930724173936,18.9628963330844,18.9930724173936,0.960284643584132,FALSE,-0.0553228212335277,"Transferrin-like domain-containing protein (Fragment)","P22297.1",7.47e-108,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Transferrin; Flags: Precursor"
"351","PIERAPG00000003186","PIERAPT00000007610",19.7953744180731,20.2188519415229,19.7953744180731,0.112305844148322,FALSE,0.776375459658077,"Hemolin","P31398.2",5.79e-106,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Hemolin; AltName: Full=Hemocyte aggregation inhibitor; AltName: Full=Protein P4; Flags: Precursor"
"352","PIERAPG00000003188","PIERAPT00000007615",18.7000179886379,19.0731861124548,18.7000179886379,0.446550990799402,FALSE,0.684141560330858,"40S ribosomal protein S18","Q962R1.1",1.87e-109,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=40S ribosomal protein S18"
"353","PIERAPG00000003206","PIERAPT00000007656",17.6093372753477,17.5573316042915,17.6093372753477,0.899372431619829,FALSE,-0.0953437302697644,"Eukaryotic translation initiation factor 3 subunit B","Q1HDZ5.1",0,"domestic silkworm","Bombyx mori","moths","RecName: Full=Eukaryotic translation initiation factor 3 subunit B; Short=eIF3b; AltName: Full=Eukaryotic translation initiation factor 3 subunit 9"
"354","PIERAPG00000003208","PIERAPT00000007659",16.9956942223235,16.8306832354215,16.9956942223235,0.729360731981463,FALSE,-0.302520142653638,"Ribosomal protein L36A","Q9NB33.3",1.92e-60,"Ochlerotatus triseriatus","Ochlerotatus triseriatus","mosquitos","RecName: Full=60S ribosomal protein L44"
"355","PIERAPG00000003234","PIERAPT00000007694",17.5429762329011,15.8859907563958,17.5429762329011,0.000410652188010799,TRUE,-3.03780670692641,NA,"Q9H1K4.1",4.52e-36,"human","Homo sapiens","primates","RecName: Full=Mitochondrial glutamate carrier 2; Short=GC-2; AltName: Full=Glutamate/H(+) symporter 2; AltName: Full=Solute carrier family 25 member 18"
"356","PIERAPG00000003237","PIERAPT00000007699",20.3470174600833,20.2452727867185,20.3470174600833,0.855764785045719,FALSE,-0.186531901168802,"Cellular retinoic acid binding protein (Fragment)","C4N147.1",1.04e-37,"Doryteuthis pealeii","Doryteuthis pealeii","cephalopods","RecName: Full=Sodium/calcium exchanger regulatory protein 1; Short=ReP1-NCXSQ; AltName: Full=Fatty acid-binding protein 1; AltName: Full=Na(+)/Ca(2+) exchanger regulatory protein 1"
"357","PIERAPG00000003252","PIERAPT00000007740",16.6630287148176,17.0490127069901,16.6630287148176,0.420243644857195,FALSE,0.707637318982979,"60S ribosomal protein L30","P58375.1",8.23e-63,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=60S ribosomal protein L30"
"358","PIERAPG00000003257","PIERAPT00000007750",15.7550394809725,16.4601649167794,15.7550394809725,0.0581941946175498,FALSE,1.29272996564599,NA,"Q6P806.1",1.72e-26,"tropical clawed frog","Xenopus tropicalis","frogs & toads","RecName: Full=Sorting and assembly machinery component 50 homolog"
"359","PIERAPG00000003269","PIERAPT00000007772",15.8221263362855,16.0245821418018,15.8221263362855,0.568991833387617,FALSE,0.371168976779988,"Glutathione S-transferase GSTD1","P46430.1",2.01e-97,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Glutathione S-transferase 1; AltName: Full=GST class-theta"
"360","PIERAPG00000003276","PIERAPT00000007806",21.003297510859,21.3587555475466,21.003297510859,0.54525996300376,FALSE,0.65167306726045,NA,NA,NA,NA,NA,NA,NA
"361","PIERAPG00000003296","PIERAPT00000007854",23.5897966396138,23.5920298967842,23.5897966396138,0.998957816765871,FALSE,0.00409430481235873,"Elongation factor 1-alpha","P29520.1",0,"domestic silkworm","Bombyx mori","moths","RecName: Full=Elongation factor 1-alpha; Short=EF-1-alpha"
"362","PIERAPG00000003300","PIERAPT00000007860",18.2806619814051,18.5190719663755,18.2806619814051,0.473428215734083,FALSE,0.437084972445824,"Collagen IV, non-collagenous,Collagen triple helix repeat,C-type lectin fold","P08120.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Collagen alpha-1(IV) chain; AltName: Full=Collagen type IV alpha 1; Flags: Precursor"
"363","PIERAPG00000003315","PIERAPT00000007886",17.8279606922279,17.391238690092,17.8279606922279,0.179187650548064,FALSE,-0.800657003915742,"NADP-dependent malic protein (Fragment)","P28227.1",3.65e-34,"mallard","Anas platyrhynchos","birds","RecName: Full=NADP-dependent malic enzyme; Short=NADP-ME"
"364","PIERAPG00000003324","PIERAPT00000007897",15.3956166144259,15.4193283501726,15.3956166144259,0.976854068527445,FALSE,0.0434715155355292,"Basigin","Q99PA3.1",6.76e-21,"Chinese hamster","Cricetulus griseus","rodents","RecName: Full=Basigin; AltName: CD_antigen=CD147"
"365","PIERAPG00000003333","PIERAPT00000007936",14.9284340801052,14.7362420779866,14.9284340801052,0.577950860273269,FALSE,-0.352352003884164,"Glycine N-methyltransferase","P13255.2",5.78e-110,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Glycine N-methyltransferase; AltName: Full=Folate-binding protein"
"366","PIERAPG00000003335","PIERAPT00000007942",17.6510585907516,17.5031448727607,17.6510585907516,0.763662484848935,FALSE,-0.271175149650119,NA,"Q06852.2",1.04e-06,"Hungateiclostridium thermocellum ATCC 27405","Hungateiclostridium thermocellum ATCC 27405","firmicutes","RecName: Full=Cell surface glycoprotein 1; AltName: Full=Outer layer protein B; AltName: Full=S-layer protein 1; Flags: Precursor"
"367","PIERAPG00000003335","PIERAPT00000007943",19.7980557095124,19.785231730787,19.7980557095124,0.996425973752537,FALSE,-0.0235106276632884,NA,"Q06852.2",1.04e-06,"Hungateiclostridium thermocellum ATCC 27405","Hungateiclostridium thermocellum ATCC 27405","firmicutes","RecName: Full=Cell surface glycoprotein 1; AltName: Full=Outer layer protein B; AltName: Full=S-layer protein 1; Flags: Precursor"
"368","PIERAPG00000003345","PIERAPT00000007963",16.1864737713985,16.454404416181,16.1864737713985,0.368591360050378,FALSE,0.491206182101209,"phosphoethanolamine/phosphocholine phosphatase-like","Q2KI06.1",3.16e-38,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Pyridoxal phosphate phosphatase PHOSPHO2"
"369","PIERAPG00000003349","PIERAPT00000007979",16.1404286874513,16.2752677252009,16.1404286874513,0.688084134397478,FALSE,0.247204902540943,"Dynein-1-beta heavy chain, flagellar inner arm I1 complex","P0C6F1.1",0,"house mouse","Mus musculus","rodents","RecName: Full=Dynein heavy chain 2, axonemal; AltName: Full=Axonemal beta dynein heavy chain 2; AltName: Full=Ciliary dynein heavy chain 2"
"370","PIERAPG00000003362","PIERAPT00000008010",15.435922720889,15.0744814879494,15.435922720889,0.421388344143919,FALSE,-0.662642260389212,"OCIA domain-containing protein 1","Q28X44.1",3.57e-25,"Drosophila pseudoobscura pseudoobscura","Drosophila pseudoobscura pseudoobscura","flies","RecName: Full=OCIA domain-containing protein 1"
"371","PIERAPG00000003382","PIERAPT00000008085",21.2967699027943,21.6273724116322,21.2967699027943,0.359306351628671,FALSE,0.606104599536124,"Acidic residue methyltransferase 1","Q58EM4.1",9.05e-82,"zebrafish","Danio rerio","bony fishes","RecName: Full=Damage-control phosphatase ARMT1; AltName: Full=Acidic residue methyltransferase 1; AltName: Full=Protein-glutamate O-methyltransferase; AltName: Full=Sugar phosphate phosphatase ARMT1"
"372","PIERAPG00000003389","PIERAPT00000008110",14.8215072855552,14.8876153440416,14.8215072855552,0.881246784696374,FALSE,0.121198107225077,"Ubiquitin carboxyl-terminal hydrolase","Q9JMA1.3",0,"house mouse","Mus musculus","rodents","RecName: Full=Ubiquitin carboxyl-terminal hydrolase 14; AltName: Full=Deubiquitinating enzyme 14; AltName: Full=Ubiquitin thioesterase 14; AltName: Full=Ubiquitin-specific-processing protease 14"
